Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.101.101.24-10.101.101.25-53578-80-6,10.101.101.24,53578,10.101.101.25,80,6,22/04/2025 06:44:44 AM,9201,4,2,344.0,0.0,344.0,0.0,86.0,172.0,0.0,0.0,0.0,0.0,37387.24051733507,652.1030322791,1840.2,2125.36048707037,5113.0,17.0,9184.0,3061.3333333333335,1888.375580580657,5113.0,1396.0,9106.0,9106.0,0.0,9106.0,9106.0,0,0,0,0,136,60,434.73535485273334,217.36767742636667,0.0,344.0,49.14285714285714,130.01977871517417,16905.14285714286,1,2,1,1,4,0,0,0,0.0,57.333333333333336,86.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.101.101.24-10.101.101.25-53586-80-6,10.101.101.24,53586,10.101.101.25,80,6,22/04/2025 06:44:44 AM,7905,4,2,358.0,0.0,358.0,0.0,89.5,179.0,0.0,0.0,0.0,0.0,45287.79253636939,759.0132827324478,1581.0,3213.2781547821223,7321.0,8.0,7897.0,2632.333333333333,4064.447973997617,7321.0,109.0,7872.0,7872.0,0.0,7872.0,7872.0,0,0,0,0,136,60,506.0088551549652,253.0044275774826,0.0,358.0,51.14285714285714,135.31128133730334,18309.14285714286,1,2,1,1,4,0,0,0,0.0,59.666666666666664,89.5,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.101.101.24-10.101.101.25-53598-80-6,10.101.101.24,53598,10.101.101.25,80,6,22/04/2025 06:44:44 AM,10230,4,2,344.0,0.0,344.0,0.0,86.0,172.0,0.0,0.0,0.0,0.0,33626.58846529815,586.5102639296188,2046.0,3601.3113583804443,8443.0,12.0,10218.0,3406.0,4437.010141976239,8443.0,76.0,9187.0,9187.0,0.0,9187.0,9187.0,0,0,0,0,136,60,391.00684261974584,195.50342130987292,0.0,344.0,49.14285714285714,130.01977871517417,16905.14285714286,1,2,1,1,4,0,0,0,0.0,57.333333333333336,86.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.101.101.24-10.101.101.25-55750-80-6,10.101.101.24,55750,10.101.101.25,80,6,22/04/2025 06:44:44 AM,266665,2,5,0.0,3245.0,0.0,0.0,0.0,0.0,1448.0,0.0,649.0,732.9713500540113,12168.826055162845,26.2501640635254,44444.166666666664,99002.48979579587,246197.0,5.0,5201.0,5201.0,0.0,5201.0,5201.0,15267.0,3816.75,7323.139143609567,14799.0,5.0,0,0,0,0,64,160,7.500046875292971,18.750117188232426,0.0,1448.0,405.625,647.9351681633411,419819.98214285716,3,0,0,3,7,0,0,0,2.0,463.57142857142856,0.0,649.0,0,0,0,3245,4,6933760,0,0,0,0,502,249,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.101.101.24-10.101.101.25-55750-80-6,10.101.101.24,55750,10.101.101.25,80,6,22/04/2025 06:44:44 AM,939,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2129.9254526091586,939.0,0.0,939.0,939.0,939.0,939.0,0.0,939.0,939.0,0,0,0,0,0,0,0,0,0,40,0,2129.9254526091586,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.101.101.24-10.101.101.25-55750-80-6,10.101.101.24,55750,10.101.101.25,80,6,22/04/2025 06:44:44 AM,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.101.101.24-10.101.101.25-56184-80-6,10.101.101.24,56184,10.101.101.25,80,6,22/04/2025 06:44:44 AM,66665,4,7,379.0,3245.0,379.0,0.0,94.75,189.49999999999997,1448.0,0.0,463.5714285714286,677.0898160861815,54361.359033975845,165.00412510312756,6666.5,13080.327351068516,41929.0,4.0,14445.0,4815.0,5327.794759560469,10818.0,648.0,66613.0,11102.166666666668,17352.121719451676,44876.0,4.0,0,0,0,0,136,232,60.00150003750093,105.00262506562663,0.0,1448.0,302.0,548.0698362932825,300380.54545454547,2,2,0,4,10,0,0,0,1.0,329.45454545454544,94.75,463.57142857142856,0,0,0,3624,5,65653,0,0,0,0,64240,249,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.101.101.24-10.101.101.25-56212-80-6,10.101.101.24,56212,10.101.101.25,80,6,22/04/2025 06:44:44 AM,48006,4,7,344.0,3245.0,344.0,0.0,86.0,172.0,1448.0,0.0,463.5714285714286,677.0898160861815,74761.48814731491,229.13802441361497,4800.6,13213.476464075104,42303.0,2.0,2365.0,788.3333333333333,474.3694059837052,1336.0,506.0,47986.0,7997.666666666667,17492.956372971,43620.0,2.0,0,0,0,0,136,232,83.32291796858726,145.8151064450277,0.0,1448.0,299.08333333333337,547.7158284985735,299992.6287878788,2,2,0,4,10,0,0,0,1.0,326.27272727272725,86.0,463.57142857142856,0,0,0,3589,5,76399,0,0,0,0,64240,249,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.101.101.24-10.101.101.25-53552-80-6,10.101.101.24,53552,10.101.101.25,80,6,22/04/2025 06:44:44 AM,73652,5,8,352.0,3245.0,352.0,0.0,70.4,157.41918561598519,1448.0,0.0,405.62500000000006,647.9351681633411,48837.777657090104,176.50572964753164,6137.666666666667,13591.488234341463,43687.0,3.0,73483.0,18370.75,33107.530758373796,67936.0,175.0,73632.0,10518.857142857143,18813.79224955787,48425.0,3.0,0,0,0,0,168,264,67.88681909520447,108.61891055232716,0.0,1448.0,256.92857142857144,515.5075861988564,265748.0714285714,2,2,0,4,12,0,0,0,1.0,276.6923076923077,70.4,405.625,0,0,0,3597,5,49475,0,0,0,0,64240,249,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.101.101.24-10.101.101.25-56178-80-6,10.101.101.24,56178,10.101.101.25,80,6,22/04/2025 06:44:44 AM,82488,8,8,391.0,3245.0,391.0,0.0,48.875,138.23937572197005,1448.0,0.0,405.62500000000006,647.9351681633411,44079.138783823095,193.9676074095626,5499.200000000001,12572.683212879763,41349.0,0.0,80937.0,11562.42857142857,26888.015700042168,72423.0,0.0,82457.0,11779.57142857143,18138.145558069442,44636.0,4.0,0,0,0,0,264,264,96.9838037047813,96.9838037047813,0.0,1448.0,213.88235294117652,476.32694684860905,226887.36029411762,2,2,0,4,15,0,0,0,1.0,227.25,48.875,405.625,0,0,0,3636,5,47975,0,0,0,0,64240,249,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
