Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.195.59-192.168.195.136-48478-80-6,192.168.195.59,48478,192.168.195.136,80,6,3/5/2025 8:06,6963,3,6,79,3245,79,0,26.33333333,45.61067127,1448,0,540.8333333,707.105202,477380.4395,1292.546316,870.375,1594.493555,4150,4,4202,2101,2964.191627,4197,5,6916,1383.2,1916.226683,4198,4,0,0,0,0,104,200,430.8487721,861.6975442,0,1448,332.4,592.2027055,350704.0444,1,2,0,4,8,0,0,0,2,369.3333333,26.33333333,540.8333333,0,0,0,3324,5,1203911,0,0,0,0,64240,249,1,32,0,0,0,0,0,0,0,0,
192.168.195.59-192.168.195.136-48492-80-6,192.168.195.59,48492,192.168.195.136,80,6,3/5/2025 8:06,43555,3,6,79,3245,79,0,26.33333333,45.61067127,1448,0,540.8333333,707.105202,76317.29997,206.6352887,5444.375,13172.10993,37708,4,5485,2742.5,3871.409627,5480,5,43526,8705.2,16381.73635,37708,4,0,0,0,0,104,200,68.87842957,137.7568591,0,1448,332.4,592.2027055,350704.0444,1,2,0,4,8,0,0,0,2,369.3333333,26.33333333,540.8333333,0,0,0,3324,5,87312,0,0,0,0,64240,249,1,32,0,0,0,0,0,0,0,0,
192.168.195.59-192.168.195.136-48508-80-6,192.168.195.59,48508,192.168.195.136,80,6,3/5/2025 8:06,13275,3,6,79,3245,79,0,26.33333333,45.61067127,1448,0,540.8333333,707.105202,250395.4802,677.9661017,1659.375,3326.697244,9238,3,3839,1919.5,2706.097652,3833,6,13202,2640.4,4033.983614,9238,3,0,0,0,0,104,200,225.9887006,451.9774011,0,1448,332.4,592.2027055,350704.0444,1,2,0,4,8,0,0,0,2,369.3333333,26.33333333,540.8333333,0,0,0,3324,5,352267,0,0,0,0,64240,249,1,32,0,0,0,0,0,0,0,0,
192.168.195.59-192.168.195.136-48514-80-6,192.168.195.59,48514,192.168.195.136,80,6,3/5/2025 8:06,16296,3,6,79,3245,79,0,26.33333333,45.61067127,1448,0,540.8333333,707.105202,203976.4359,552.2827688,2037,3902.897458,10435,1,5594,2797,3947.070053,5588,6,16267,3253.4,4675.888718,10435,1,0,0,0,0,104,200,184.0942563,368.1885125,0,1448,332.4,592.2027055,350704.0444,1,2,0,4,8,0,0,0,2,369.3333333,26.33333333,540.8333333,0,0,0,3324,5,310596,0,0,0,0,64240,249,1,32,0,0,0,0,0,0,0,0,
192.168.195.59-192.168.195.136-48524-80-6,192.168.195.59,48524,192.168.195.136,80,6,3/5/2025 8:06,7381,3,6,79,3245,79,0,26.33333333,45.61067127,1448,0,540.8333333,707.105202,450345.4816,1219.346972,922.625,1629.8538,4312,5,4349,2174.5,3068.136324,4344,5,7349,1469.8,1937.566567,4360,8,0,0,0,0,104,200,406.4489907,812.8979813,0,1448,332.4,592.2027055,350704.0444,1,2,0,4,8,0,0,0,2,369.3333333,26.33333333,540.8333333,0,0,0,3324,5,1096306,0,0,0,0,64240,249,1,32,0,0,0,0,0,0,0,0,
192.168.195.59-192.168.195.136-48528-80-6,192.168.195.59,48528,192.168.195.136,80,6,3/5/2025 8:06,6323,3,6,79,3245,79,0,26.33333333,45.61067127,1448,0,540.8333333,707.105202,525699.826,1423.37498,790.375,1331.671231,3186,3,2714,1357,1913.43095,2710,4,6289,1257.8,1561.36213,3186,3,0,0,0,0,104,200,474.4583267,948.9166535,0,1448,332.4,592.2027055,350704.0444,1,2,0,4,8,0,0,0,2,369.3333333,26.33333333,540.8333333,0,0,0,3324,5,921030,0,0,0,0,64240,249,1,32,0,0,0,0,0,0,0,0,
192.168.195.59-192.168.195.136-48544-80-6,192.168.195.59,48544,192.168.195.136,80,6,3/5/2025 8:06,6248,3,6,79,3245,79,0,26.33333333,45.61067127,1448,0,540.8333333,707.105202,532010.2433,1440.460948,781,1461.185233,3956,2,3989,1994.5,2813.577882,3984,5,6220,1244,1794.352947,4056,2,0,0,0,0,104,200,480.1536492,960.3072983,0,1448,332.4,592.2027055,350704.0444,1,2,0,4,8,0,0,0,2,369.3333333,26.33333333,540.8333333,0,0,0,3324,5,1471447,0,0,0,0,64240,249,1,32,0,0,0,0,0,0,0,0,
192.168.195.59-192.168.195.136-37526-80-6,192.168.195.59,37526,192.168.195.136,80,6,3/5/2025 8:06,21773,3,6,79,3245,79,0,26.33333333,45.61067127,1448,0,540.8333333,707.105202,152666.1461,413.3559914,2721.625,4932.86839,10798,3,10839,5419.5,7657.259333,10834,5,21737,4347.4,5834.590714,10848,3,0,0,0,0,104,200,137.7853305,275.5706609,0,1448,332.4,592.2027055,350704.0444,1,2,0,4,8,0,0,0,2,369.3333333,26.33333333,540.8333333,0,0,0,3324,5,304005,0,0,0,0,64240,249,1,32,0,0,0,0,0,0,0,0,
192.168.195.59-192.168.195.136-37532-80-6,192.168.195.59,37532,192.168.195.136,80,6,3/5/2025 8:06,8591,3,6,79,3245,79,0,26.33333333,45.61067127,1448,0,540.8333333,707.105202,386916.5406,1047.607962,1073.875,1549.107894,4095,6,4166,2083,2937.321569,4160,6,8526,1705.2,1734.842269,4163,8,0,0,0,0,104,200,349.2026539,698.4053079,0,1448,332.4,592.2027055,350704.0444,1,2,0,4,8,0,0,0,2,369.3333333,26.33333333,540.8333333,0,0,0,3324,5,751186,0,0,0,0,64240,249,1,32,0,0,0,0,0,0,0,0,
192.168.195.59-192.168.195.136-37536-80-6,192.168.195.59,37536,192.168.195.136,80,6,3/5/2025 8:06,9430,3,6,79,3245,79,0,26.33333333,45.61067127,1448,0,540.8333333,707.105202,352492.0467,954.4008484,1178.75,2244.875418,6041,6,3218,1609,2266.98434,3212,6,9362,1872.4,2701.465676,6041,15,0,0,0,0,104,200,318.1336161,636.2672322,0,1448,332.4,592.2027055,350704.0444,1,2,0,4,8,0,0,0,2,369.3333333,26.33333333,540.8333333,0,0,0,3324,5,535093,0,0,0,0,64240,249,1,32,0,0,0,0,0,0,0,0,
