Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.219.59-192.168.219.136-54782-80-6,192.168.219.59,54782,192.168.219.136,80,6,25/04/2025 02:46:19 PM,238049,4,2,337,0,337,0,84.25,168.5,0,0,0,0,1415.674924,25.20489479,47609.8,47925.26149,112292,23,238026,79342,28692.90637,112292,59866,237955,237955,0,237955,237955,0,0,0,0,136,60,16.80326319,8.401631597,0,337,48.14285714,127.3740274,16224.14286,1,2,1,1,4,0,0,0,0,56.16666667,84.25,0,0,0,0,0,0,0,0,0,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.219.59-192.168.219.136-54840-80-6,192.168.219.59,54840,192.168.219.136,80,6,25/04/2025 02:46:19 PM,237908,4,2,337,0,337,0,84.25,168.5,0,0,0,0,1416.513947,25.21983288,47581.6,47742.83392,112292,34,237874,79291.33333,28722.66048,112292,59926,237286,237286,0,237286,237286,0,0,0,0,136,60,16.81322192,8.406610959,0,337,48.14285714,127.3740274,16224.14286,1,2,1,1,4,0,0,0,0,56.16666667,84.25,0,0,0,0,0,0,0,0,0,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.219.59-192.168.219.136-54968-80-6,192.168.219.59,54968,192.168.219.136,80,6,25/04/2025 02:46:19 PM,237795,4,2,346,0,346,0,86.5,173,0,0,0,0,1455.034799,25.23181732,47559,47718.68665,112292,43,237752,79250.66667,28799.62434,112292,59471,237158,237158,0,237158,237158,0,0,0,0,136,60,16.82121155,8.410605774,0,346,49.42857143,130.7757077,17102.28571,1,2,1,1,4,0,0,0,0,57.66666667,86.5,0,0,0,0,0,0,0,0,0,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.219.59-192.168.219.136-54842-80-6,192.168.219.59,54842,192.168.219.136,80,6,25/04/2025 02:46:19 PM,100,1,1,0,0,0,0,0,0,0,0,0,0,0,20000,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,10000,10000,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.219.59-192.168.219.136-54838-80-6,192.168.219.59,54838,192.168.219.136,80,6,25/04/2025 02:46:19 PM,8,1,1,0,0,0,0,0,0,0,0,0,0,0,250000,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,125000,125000,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.219.59-192.168.219.136-54916-80-6,192.168.219.59,54916,192.168.219.136,80,6,25/04/2025 02:46:19 PM,237975,4,2,393,0,393,0,98.25,196.5,0,0,0,0,1651.433974,25.21273243,47595,47756.32323,112343,22,237953,79317.66667,28732.29885,112343,60059,237391,237391,0,237391,237391,0,0,0,0,136,60,16.80848829,8.404244143,0,393,56.14285714,148.5400379,22064.14286,1,2,1,1,4,0,0,0,0,65.5,98.25,0,0,0,0,0,0,0,0,0,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.219.59-192.168.219.136-54616-80-6,192.168.219.59,54616,192.168.219.136,80,6,25/04/2025 02:46:19 PM,248299,4,2,342,0,342,0,85.5,171,0,0,0,0,1377.371637,24.16441468,49659.8,51596.15605,112342,32,248267,82755.66667,34903.78837,112342,44261,248266,248266,0,248266,248266,0,0,0,0,136,60,16.10960978,8.054804892,0,342,48.85714286,129.2638498,16709.14286,1,2,1,1,4,0,0,0,0,57,85.5,0,0,0,0,0,0,0,0,0,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.219.59-192.168.219.136-55042-80-6,192.168.219.59,55042,192.168.219.136,80,6,25/04/2025 02:46:19 PM,237869,4,2,337,0,337,0,84.25,168.5,0,0,0,0,1416.746192,25.22396781,47573.8,47664.78788,112343,41,237828,79276,28823.23929,112343,59470,237013,237013,0,237013,237013,0,0,0,0,136,60,16.81597854,8.407989271,0,337,48.14285714,127.3740274,16224.14286,1,2,1,1,4,0,0,0,0,56.16666667,84.25,0,0,0,0,0,0,0,0,0,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.219.59-192.168.219.136-54852-80-6,192.168.219.59,54852,192.168.219.136,80,6,25/04/2025 02:46:19 PM,50,1,1,0,0,0,0,0,0,0,0,0,0,0,40000,50,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,20000,20000,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.219.59-192.168.219.136-54970-80-6,192.168.219.59,54970,192.168.219.136,80,6,25/04/2025 02:46:19 PM,60,1,1,0,0,0,0,0,0,0,0,0,0,0,33333.33333,60,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,16666.66667,16666.66667,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,502,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
